brand,engine_type,fuel,transmission,km,price,year
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,873500,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,873500,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,873500,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,873500,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,873500,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,873500,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,727000,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,727000,2026.0
Audi,RS Q8 TFSI 441 kW quattro,benzín,automatická převodovka,55914.0,2449900,2022.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,727000,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,733000,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,733000,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,733000,2026.0
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,733000,2026.0
Audi,Q5 S line 40 TDI quattro,nafta,automatická převodovka,33281.0,1189900,2024.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,540900,2026.0
Škoda,"SCALA SELECTION 1,0 TSI 70 kW",benzín,manuální převodovka,0.0,459900,2026.0
Škoda,"OCTAVIA COMBI SELECTION 1,5 TSI 85 kW",benzín,manuální převodovka,0.0,715900,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 85 kW",benzín,manuální převodovka,0.0,685900,2026.0
Škoda,"SCALA SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,539800,2026.0
Škoda,"SCALA SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,534300,2026.0
Škoda,"Octavia Combi 1,2 TSI 63 kW Active",benzín,manuální převodovka,196460.0,159900,2016.0
CUPRA,Formentor 1.5 eTSI 150k DSG,hybrid,automatická převodovka,7366.0,759900,2025.0
SEAT,Ateca Vamos 1.5 TSI 150k,benzín,manuální převodovka,5495.0,599900,2025.0
Volkswagen,"Passat Variant Elegance 2,0 TDI 7DSG",nafta,automatická převodovka,99770.0,489900,2022.0
Volkswagen,"GOLF LIFE 1,5 TSI 6G",benzín,manuální převodovka,79850.0,399900,2021.0
Škoda,"OCTAVIA AMBITION 1,0 TSI 81 kW",benzín,manuální převodovka,101340.0,359900,2021.0
Škoda,"KAMIQ MONTE CARLO 1,5 TSI 110 kW",benzín,manuální převodovka,11540.0,598000,2025.0
Volkswagen,"PASSAT ELEGANCE 2,0 TDI 110 KW",nafta,automatická převodovka,23609.0,869900,2024.0
Škoda,"KAMIQ SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,595800,2026.0
Škoda,"KAMIQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,685800,2026.0
Škoda,"KAROQ SPORTLINE 2,0 TDI 110 kW DSG 4x4",nafta,automatická převodovka,0.0,1045000,2026.0
Škoda,"KAROQ SPORTLINE 2,0 TDI 110 kW DSG 4x4",nafta,automatická převodovka,0.0,1045000,2026.0
Volkswagen,"Passat Elegance 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,22190.0,839000,2024.0
Volkswagen,"Taigo Style 1,0 TSI 85 kW 7DSG",benzín,automatická převodovka,0.0,636900,2026.0
Volkswagen,"Tayron R-Line People 2,0 TDI 110 kW",nafta,automatická převodovka,0.0,1316900,2026.0
Škoda,"KAMIQ TOP SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,15401.0,512000,2025.0
SEAT,Leon SP Style 2.0 TDI 115k,nafta,manuální převodovka,0.0,599900,2026.0
SEAT,Leon SP Style 1.5 TSI 115k,benzín,manuální převodovka,0.0,601900,2026.0
SEAT,Leon Style 1.5 TSI 115k,benzín,manuální převodovka,0.0,571900,2026.0
SEAT,Leon 1.5 TSI 150k,benzín,manuální převodovka,0.0,826900,2026.0
SEAT,Leon 1.5 eTSI 150k DSG,benzín,automatická převodovka,0.0,998900,2026.0
Volkswagen,"Tayron R-Line People 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1398900,2026.0
Volkswagen,"Tayron R-Line People 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1398900,2026.0
Volkswagen,"Tayron R-Line People 2,0 TSI 150 kW 4MOT",benzín,automatická převodovka,0.0,1399900,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,903900,2026.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,873500,2026.0
Volkswagen Užitkové vozy,TRANSPORTER 6.1 KOMBI TDI KR,nafta,manuální převodovka,119163.0,739900,2022.0
Škoda,"SUPERB COMBI STYLE 2,0 TDI 110 kW DSG",nafta,automatická převodovka,167974.0,515000,2022.0
Škoda,"FABIA COMBI AMBITION 1,0 TSI 70 kW",benzín,manuální převodovka,161297.0,229900,2022.0
Škoda,"FABIA COMBI AMBITION 1,0 TSI 70 kW",benzín,manuální převodovka,148661.0,229900,2022.0
Škoda,"OCTAVIA RS 2,0 TSI 180 kW",benzín,manuální převodovka,99630.0,569900,2021.0
Škoda,"FABIA TOP SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,29322.0,445900,2024.0
Volkswagen,"Taigo People 1,0 TSI 85kW 7DSG",benzín,automatická převodovka,9177.0,529000,2025.0
Volkswagen Užitkové vozy,"Akční Calif Beach Tour 1,5 TSI PHEV 4MOT",hybrid,automatická převodovka,0.0,2149900,2026.0
Volkswagen,"Touran People 1,5 TSI 110 kw EVO 7DSG",benzín,automatická převodovka,14410.0,769000,2025.0
Škoda,"OCTAVIA COMBI AMBITION 1,5 TSI 110 kW",benzín,manuální převodovka,143556.0,349900,2020.0
Honda,"CR-V 1,6i DTEC Executive automat 4x4",nafta,automatická převodovka,146909.0,349900,2016.0
SEAT,Arona 1.0 TSI 81kW XPERIENCE,benzín,manuální převodovka,26108.0,519900,2023.0
Škoda,"KAMIQ AMBITION 1,0 TSI 81 kW",benzín,manuální převodovka,26110.0,534900,2023.0
Škoda,"OCTAVIA COMBI STYLE 2,0 TDI 85 kW",nafta,manuální převodovka,70806.0,439900,2021.0
Škoda,ENYAQ 50 109 KW/ 55 kwh,elektro,automatická převodovka,45160.0,549900,2022.0
Škoda,"SCALA AMBITION 1,0 TSI 81 kW",benzín,manuální převodovka,27057.0,474900,2023.0
Peugeot,"BOXER 2,2 BLUE HDi 4LH2",nafta,manuální převodovka,127209.0,399900,2020.0
Škoda,"OCTAVIA COMBI TOP SEL.1,5 TSI 110 kW DSG",benzín,automatická převodovka,23758.0,719000,2025.0
Audi,Q5 Spb TDI quattro Stronic,nafta,automatická převodovka,0.0,2147600,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1384700,2026.0
Škoda,"KAMIQ MONTE CARLO 1,5 TSI 110 kW DSG",benzín,automatická převodovka,17201.0,615000,2025.0
Škoda,"SUPERB COMBI L&K 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,17597.0,1119000,2025.0
Škoda,"SUPERB COMBI L&K 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,19937.0,1139000,2025.0
Škoda,"KAROQ STYLE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,125252.0,499900,2022.0
Škoda,"FABIA TOP SELECTION 1,0 TSI 70 kW",benzín,manuální převodovka,14152.0,439000,2024.0
Volkswagen,"Golf ME 1,5 TSI EVO BMT OPF 6G",benzín,manuální převodovka,27801.0,349900,2019.0
Volkswagen,"Touran People 2,0 TDI 7DSG EVO",nafta,automatická převodovka,11489.0,824000,2025.0
Volkswagen,"Touran People 1,5 TSI 110 kw EVO 7DSG",benzín,automatická převodovka,16875.0,784900,2025.0
Volkswagen,"Taigo People 1,0 TSI 85kW 7DSG",benzín,automatická převodovka,8974.0,529000,2025.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,788000,2026.0
Škoda,"OCTAVIA COMBI ELEGANCE 2,0 TDI 110 kW",nafta,manuální převodovka,172988.0,199900,2013.0
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",benzín,automatická převodovka,0.0,1083900,2026.0
Audi,A6 AVANT SPORT 50 TDI QUATTRO,nafta,automatická převodovka,150389.0,759900,2021.0
Škoda,"OCTAVIA COMBI STYLE 1,6 TDI 81 kW DSG",nafta,automatická převodovka,269747.0,149900,2016.0
Škoda,"OCTAVIA COMBI SELECTION 1,5 TSI 110 kW D",benzín,automatická převodovka,0.0,983400,2026.0
Škoda,"OCTAVIA COMBI SPORTLINE 1,5 TSI 110 kW D",benzín,automatická převodovka,0.0,934800,2026.0
Škoda,"SUPERB SPORTLINE 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1187200,2026.0
Škoda,"SUPERB SPORTLINE 2,0 TSI 195 kW DSG 4x4",benzín,automatická převodovka,0.0,1482500,2026.0
Audi,A6 SPORT 50 TDI QUATTRO,nafta,automatická převodovka,94119.0,929900,2021.0
Škoda,"SUPERB SPORTLINE 2,0 TDI 147 kW DSG",nafta,automatická převodovka,99448.0,599900,2022.0
Škoda,"FABIA MONTE CARLO 1,0 TSI 85 kW DSG",benzín,automatická převodovka,19552.0,539900,2024.0
Volkswagen Užitkové vozy,Caravelle Life 2.0 TDI DR,nafta,manuální převodovka,,1149000,2025.0
Škoda,"SCALA SELECTION 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,519300,2026.0
Škoda,"FABIA SELECTION 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,507300,2026.0
Škoda,"SCALA SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,624300,2026.0
Škoda,"KAROQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,12232.0,819000,2024.0
Volkswagen Užitkové vozy,"Akční Caddy Life 1,5 TSI PHEV",hybrid,automatická převodovka,0.0,879000,2026.0
Škoda,"SCALA MONTE CARLO 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,602800,2026.0
Škoda,"SCALA MONTE CARLO 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,692800,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1388900,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1388900,2026.0
Volkswagen,"TAYRON PEOPLE 2,0 TDI 110 KW",nafta,automatická převodovka,16410.0,1069000,2025.0
Porsche,"CAYENNE 4,0 GTS",benzín,automatická převodovka,158610.0,1819900,2022.0
Volkswagen,"Passat Variant Elegance 2,0 TDI 140kW 4M",nafta,automatická převodovka,116497.0,579900,2020.0
Škoda,"OCTAVIA COMBI G-TEC STYLE 1,5 TSI 96 kW",CNG,automatická převodovka,47234.0,489900,2022.0
Mitsubishi,"ASX 1,6 NIVEC INTENSE",benzín,manuální převodovka,90433.0,249900,2016.0
Audi,Q8 55 TFSI QUATTRO,benzín,automatická převodovka,108217.0,1299900,2023.0
Škoda,"OCTAVIA COMBI TOP SELECTION 2,0 TDI DSG",nafta,automatická převodovka,19038.0,749900,2024.0
Škoda,"OCTAVIA COMBI STYLE 2,0 TDI 85 kW",nafta,manuální převodovka,92779.0,439900,2020.0
Toyota,"YARIS CROSS Adventure 1,5 HYBRID",hybrid,automatická převodovka,21356.0,599900,2023.0
Škoda,"FABIA COMBI AMBITION 1,0 TSI 70 kW",benzín,manuální převodovka,157456.0,239900,2022.0
Škoda,"FABIA STYLE 1,0 TSI 81 kW",benzín,manuální převodovka,16741.0,389900,2023.0
Audi,Q3 TFSI 110 kW Stronic,benzín,automatická převodovka,0.0,1107900,2026.0
Škoda,"KODIAQ RS 2,0 TDI 176 kW DSG 4x4",nafta,automatická převodovka,193531.0,599900,2019.0
Volkswagen Užitkové vozy,Transporter PaVansw110 TDI6-s,nafta,manuální převodovka,113111.0,499900,2019.0
Škoda,"OCTAVIA COMBI STYLE 2,0 TDI 85 kW",nafta,manuální převodovka,59417.0,479900,2021.0
Škoda,"KODIAQ iV SPORTLINE 1,5 TSI 150 kW DSG P",hybrid,automatická převodovka,25734.0,1199000,2025.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,672900,2026.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,672900,2026.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,672900,2026.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,672900,2026.0
Škoda,"KAROQ SEL.FRESH PLUS 1,5 TSI 110 kW DSG",benzín,automatická převodovka,20975.0,709900,2024.0
Volkswagen,"Tiguan Highline 2,0 TDI 110kW BMT DSG",nafta,automatická převodovka,135710.0,559000,2020.0
BMW,318 XD LUXURY,nafta,manuální převodovka,87910.0,299900,2014.0
Volkswagen,"GOLF GTI PERFORMANCE 2,0 TSI 6SG",benzín,manuální převodovka,125843.0,449900,2017.0
Volkswagen Užitkové vozy,"Caddy 1,4 TSI COMFORTLINE 96KW",benzín,manuální převodovka,143338.0,479900,2021.0
Škoda,"SCALA AMBITION 1,5 TSI 110 kW",benzín,manuální převodovka,75152.0,359900,2022.0
Škoda,"KAMIQ TOP SELECTION 1,0 TSI DSG 85kW",benzín,automatická převodovka,16255.0,559000,2025.0
Volkswagen,Tayron R-Line People 200 kW eHybrid,hybrid,automatická převodovka,3000.0,1260000,2026.0
Toyota,"Camry 2,5 Hybrid Comfort 160KW",hybrid,automatická převodovka,43746.0,699900,2023.0
Volkswagen,Passat Variant Business 1.5 TSI EVO 7DSG,benzín,automatická převodovka,67611.0,499900,2021.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,672900,2026.0
Škoda,"OCTAVIA COMBI STYLE 2,0 TDI 110 kW",nafta,manuální převodovka,77012.0,539900,2023.0
Volkswagen,"Golf Comfortline 1,2 TSI 77 kW DSG",benzín,automatická převodovka,176905.0,179900,2014.0
Škoda,"OCTAVIA COMBI SCOUT 2,0 TDI 110 kW DSG 4",nafta,automatická převodovka,84888.0,649000,2022.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1602600,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1440100,2026.0
Škoda,"SUPERB SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1388500,2026.0
Škoda,"KAMIQ MONTE CARLO 1,0 TSI 85 kW",benzín,manuální převodovka,0.0,637800,2026.0
Škoda,"KAMIQ MONTE CARLO 1,0 TSI 85 kW DSG",benzín,automatická převodovka,0.0,667800,2026.0
Škoda,"OCTAVIA COMBI SELECTION 1,5 TSI 85 kW DS",benzín,automatická převodovka,0.0,781300,2026.0
Škoda,"OCTAVIA SELECTION 1,5 TSI 85 kW DSG",benzín,automatická převodovka,0.0,746300,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,674900,2026.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,669900,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,650900,2026.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,669900,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,793500,2026.0
CUPRA,Leon SP 1.5 TSI 150k,benzín,manuální převodovka,0.0,669900,2026.0
Volkswagen,T-Cross R-Line People 1.0 TSI 85 kW 7DSG,benzín,automatická převodovka,0.0,709900,2026.0
Volkswagen,T-Cross People 1.0 TSI 70 kW 5G,benzín,manuální převodovka,0.0,574900,2026.0
Volkswagen,T-Cross People 1.0 TSI 70 kW 5G,benzín,manuální převodovka,0.0,571900,2026.0
Volkswagen,T-Cross People 1.0 TSI 70 kW 5G,benzín,manuální převodovka,0.0,571900,2026.0
Volkswagen,T-Cross People 1.0 TSI 70 kW 5G,benzín,manuální převodovka,0.0,571900,2026.0
Audi,Q7 Sline 50 TDI quattro tiptronic,nafta,automatická převodovka,10000.0,1949900,2025.0
Volkswagen,"T-Roc Trend 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,653900,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,649900,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,674900,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,649900,2026.0
Volkswagen,"Golf People 1,5 eTSI 85 kW 7DSG mHEV",benzín,automatická převodovka,0.0,674900,2026.0
Volkswagen,"Touareg V6 3,0 TDI 210 kW 4MOT",nafta,automatická převodovka,0.0,1449000,2026.0
CUPRA,Leon SP 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,819900,2026.0
CUPRA,Leon SP 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,819900,2026.0
CUPRA,Leon SP 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,819900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,881900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,881900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,881900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,881900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,789900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,789900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,769900,2026.0
CUPRA,Leon SP 1.5 eTSI 150k DSG,hybrid,automatická převodovka,0.0,769900,2026.0
CUPRA,Leon SP 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,869900,2026.0
CUPRA,Leon SP 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,869900,2026.0
CUPRA,Leon SP 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,909900,2026.0
CUPRA,Leon SP 2.0 TSI 204k DSG 4WD,benzín,automatická převodovka,0.0,909900,2026.0
Honda,Prelude e:HEV 2.0 Advance 2026,hybrid,automatická převodovka,0.0,1199900,2026.0
Volkswagen,"T-Roc Trend 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,662900,2026.0
Volkswagen,"T-Roc Trend 1,5 eTSI 85 kW 7DSG",benzín,automatická převodovka,0.0,662900,2026.0
Volkswagen Užitkové vozy,"Akční Caddy Life 2,0 TDI DSG",nafta,automatická převodovka,0.0,883300,2026.0
Volkswagen Užitkové vozy,Akční ID. Buzz Long Pro 86 kWh,elektro,automatická převodovka,,1316523,2025.0
Volkswagen Užitkové vozy,"Akční Caddy Life 1,5 TSI PHEV",hybrid,automatická převodovka,,849000,
Volkswagen Užitkové vozy,"Akční Caddy Life 2,0 TDI",nafta,manuální převodovka,0.0,898589,2026.0
Volkswagen Užitkové vozy,"Akční Caddy Life 1,5 TSI DSG",benzín,automatická převodovka,0.0,894076,2026.0
Volkswagen Užitkové vozy,"Akční Multivan Long Style 1,5TSI PHEV 4M",hybrid,automatická převodovka,0.0,2252137,2026.0
Škoda,"OCTAVIA STYLE 2,0 TDI 110 kW",nafta,manuální převodovka,75850.0,499900,2023.0
Škoda,"KAMIQ TOP SELECTION 1,0 TSI DSG 85kW",benzín,automatická převodovka,15150.0,538000,2025.0
Škoda,"KAROQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,945000,2026.0
Škoda,"KAROQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,945000,2026.0
Škoda,"KAROQ SPORTLINE 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,945000,2026.0
Volkswagen Užitkové vozy,Entry Caravelle Life 2.0 TDI 8AUT DR,nafta,automatická převodovka,0.0,1329900,2026.0
Volkswagen Užitkové vozy,"Akční Caddy 1,5 TSI",benzín,manuální převodovka,0.0,799900,2026.0
Volkswagen Užitkové vozy,"Akční Caddy Maxi Life 1,5 TSI",benzín,manuální převodovka,0.0,899900,2026.0
Volkswagen Užitkové vozy,"Akční Caddy Maxi Life 2,0 TDI DSG",nafta,automatická převodovka,0.0,1059900,2026.0
Audi,Q7 Sline TDI 210kW quattro tiptronic,nafta,automatická převodovka,0.0,2399900,2026.0
Volkswagen Užitkové vozy,CALIFORNIA COAST 1.5 TSI PHEV 4MOT,benzín,automatická převodovka,12546.0,2087250,2025.0
Volkswagen Užitkové vozy,"Akční Multivan Life 2,0 TDI",nafta,automatická převodovka,0.0,1539900,2026.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,891900,2026.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,891900,2026.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,891900,2026.0
Škoda,"KAROQ SELECTION 1,5 TSI 110 kW DSG",benzín,automatická převodovka,0.0,891900,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1362700,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 110 kW DSG",nafta,automatická převodovka,0.0,1383000,2026.0
Volkswagen Užitkové vozy,"Akční Multivan Long Style 2,0 TDI",nafta,automatická převodovka,0.0,1769900,2026.0
Volkswagen Užitkové vozy,Akční Grand Cali 600 120 kW 8AUT FWD,nafta,automatická převodovka,0.0,2099900,2026.0
Volkswagen Užitkové vozy,"75 let Transporter skříň 2,0 TDI KR",nafta,manuální převodovka,0.0,819900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1507700,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1507700,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1528000,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1528000,2026.0
Škoda,"KODIAQ SELECTION 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1507700,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1433000,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1433000,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1411000,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1429000,2026.0
Škoda,"KODIAQ SPORTLINE 2,0 TDI 142 kW DSG 4x4",nafta,automatická převodovka,0.0,1429000,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,hybrid,automatická převodovka,0.0,1079900,2026.0
Škoda,"OCTAVIA COMBI AMBITION 2,0 TDI 85 kW",nafta,manuální převodovka,24919.0,599900,2024.0
Honda,CR-V e:PHEV 2.0 i-MMD Advance Tech 2WD 2,hybrid,automatická převodovka,0.0,1199900,2026.0
